1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;0,8333333333333333;0,33333333333333337;6;0,19999999999999996;5;0,25;4;0,33333333333333337;3;1;0,9722222222222223;0,5555555555555556;6;0,5;5;0;4;0;3;true;true
1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;true;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;false;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;0,6000000000000001;0,4;5;1;1;0;0;0;0;1;0,3333333333333333;0,3333333333333333;5;0;1;0;0;0;0;true;true
1;0,33333333333333337;0,33333333333333337;3;0;0;0;0;0;0;1;1;1;3;0;0;0;0;0;0;true;false
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;1;0,33333333333333337;3;0,5;2;1;1;0;0;1;0;0;3;0;2;0;1;0;0;false;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;1;1;3;0;1;0;0;0;0;1;0;0;3;0;1;0;0;0;0;false;true
1;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;false;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;0,6666666666666666;0,5;6;1;1;0;0;0;0;1;0,4444444444444444;0,4444444444444444;6;0;1;0;0;0;0;true;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;true;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;false;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;1;1;2;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;false;true
1;0,6666666666666667;0,6666666666666667;3;0;0;0;0;0;0;1;1;1;3;0;0;0;0;0;0;true;false
1;0,44444444444444453;0,11111111111111116;9;0,125;8;0,1428571428571429;7;0,16666666666666663;6;1;0,31296296296296294;0,1;9;0;8;0,08333333333333333;7;0,2222222222222222;6;true;true
1;0,5;0;2;1;1;0;0;0;0;1;0;0;2;0;1;0;0;0;0;true;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;1,125;0,5;8;0,6;5;0,5;2;1;1;1;1,15625;0,59375;8;0,5;5;1;2;0;1;false;false
1;0,5;0,5;4;0;3;0;2;0;1;1;1,875;1;4;0,5;3;1;2;0;1;true;false
1;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;false;true
1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;true;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;false;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;1,5;1;2;1;1;0;0;0;0;1;0;0;2;0;1;0;0;0;0;false;true
1;0,5;0,30000000000000004;10;0,5;4;0;0;0;0;1;0,8600000000000001;0,66;10;0,5;4;0;0;0;0;true;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;0,5;0,5;2;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;true;true
1;0,75;0,75;4;0;1;0;0;0;0;1;0,5;0,5;4;0;1;0;0;0;0;true;true
1;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;false;true
1;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;false;true
1;1,2222222222222223;0,5;36;0,36363636363636365;33;0,2666666666666667;30;0,2142857142857143;28;1;1,1671536207075421;0,4506172839506173;36;0,33088235294117646;33;0,2577777777777778;30;0,25510204081632654;28;false;false
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;false;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;true;true
